Sample,Label,HMDB0012252,HMDB0004080,HMDB0001388,HMDB0001043,HMDB0006270,HMDB0000673,HMDB0005048,HMDB0010202,HMDB0004670,HMDB0004667,HMDB0004669,HMDB0003252,HMDB0004668,HMDB0004701,HMDB0004704,HMDB0004705,HMDB0004702,HMDB0062434,HMDB0003871,HMDB0004680,HMDB0060041,HMDB0002752,HMDB0001403,HMDB0001220,HMDB0001139,HMDB0002710,HMDB0004238,HMDB0004240,HMDB0002776,HMDB0002232,HMDB0004673,HMDB0002311,HMDB0002314,HMDB0002265,HMDB0006245,HMDB0002200,HMDB0003876,HMDB0004679,HMDB0006111,HMDB0001320,HMDB0244516,HMDB0002685,HMDB0005102,HMDB0060052,HMDB0062747,HMDB0013620,HMDB0010214,HMDB0060044,HMDB0060051,HMDB0060037,HMDB0060040,HMDB0060043,HMDB0060050,HMDB0004685,HMDB0060048,HMDB0060047,HMDB0002122,HMDB0005099,HMDB0012535,HMDB0003175,HMDB0002343,HMDB0001442,HMDB0001085
B20-482,Normal,8.637972511762161,11.49458185398388,5.912836692463818,15.12907795396758,14.58775330403558,14.68212092010826,13.42033162365398,5.311158087822653,5.976302376738759,5.122765697014836,4.755799165233174,7.552297766184757,5.535518189661779,4.380810415816897,1.573779433280651,2.778458211913244,4.709329897962841,5.002475302107261,6.075251670453437,1.138697838358771,4.143277045897411,1.403114311483649,5.596353933607608,4.409007975040581,3.691566548490546,2.597488443974772,2.24681291874574,3.775577008446958,3.972404794216284,4.489735674297607,4.914470929667742,2.821439654845353,1.676625825713658,2.667441146186244,1.839332401926297,6.675350360054803,5.046446654613481,4.427263679299164,10.30501795044407,4.046778332323569,0.7474290976758672,2.474427601659182,2.101136536320297,3.05103300836759,5.633251657726035,3.076780026382224,1.135155416214415,7.268187011783544,0.66882769186166,3.324961307755763,5.841494167579602,3.523301439192636,2.232246285493366,3.102742546599605,5.968420234854415,3.185147877253775,3.723816030504327,3.818108273902289,-4.799063563505583,3.311694801836892,1.622637496462584,2.025685931641751,2.594110565061232
B20-483,Normal,9.122134251337469,11.43691834278063,5.774028247778275,14.48317252730078,14.18001256821426,14.20956193365285,12.86686324687408,6.647854689148007,6.852793036441708,5.762170543700367,4.94642687310918,8.203154657023692,6.115615290298631,4.545136939645487,1.609980483700913,2.856415153328352,5.253040405002122,6.317752378709686,6.163418253330429,1.544119995006299,4.26233931031906,1.396414072882771,5.732914180280495,4.293750917753739,4.609195108974104,2.194352594133368,2.412407803645825,4.037769201974771,5.024538234375699,4.439984746805093,4.595030231995398,2.735108596039975,1.594647430101297,2.485387330276107,1.517696623611178,4.736201469082317,6.015152420103735,5.181847813393213,11.84468137238382,5.040118239699813,3.130483901462845,3.027602641379278,2.069647244477848,3.50951116333448,7.191829520442214,2.391005270178267,1.273778047580273,7.509352815843847,-0.2448414288922687,3.009650915430397,5.449252721116397,3.901870650954169,1.845004473408452,3.279015740298557,5.670051740190129,3.191194416443716,4.58867326676092,4.273702036893386,6.37020398827906,3.896938625111122,1.686424896771042,2.192095780348287,0.1654476646942395
B20-487,Normal,9.0591136266106,11.47815139615052,5.892759229487639,14.94342471781674,14.52249767867157,14.59360839919183,13.32967856516056,5.044072652126551,6.088077293805253,6.013260635857464,4.916186606168375,8.3584379661555,3.744472781088529,4.712048182381804,2.725515545292922,3.301305601017858,5.280908530043403,0.6155353898899247,7.041347930280206,2.759853166645614,5.720437636847743,2.489584400588092,6.49337395403325,5.700589857035887,4.921778635896272,2.914883158226196,3.016003141601796,3.87031626675535,4.666888782682515,5.430833495785247,5.167170972238589,2.617705262153187,2.217328366899347,2.620525562650134,0.5636522032807575,7.238901703498687,5.331886548220291,4.937725598643816,9.79157218295457,4.890851510014397,2.829827426116027,3.623271073378852,3.013544355661882,2.810483015322486,5.208918343233194,2.850002538712039,-0.07681490170598759,5.580260077435417,-4.310134385049209,2.721143323260744,4.70714121218368,4.014886178627769,2.699541794418715,3.285614256647591,4.403578931622986,2.72686740926185,4.209283863475088,4.183688620059868,6.824697127386115,5.215459213608046,2.057704460369471,3.235027711113724,0.4183558798104996
B20-497,Normal,8.815576174713792,11.67562774364697,6.200885174011537,14.99284675676595,14.69906316139726,14.72630099542327,13.41569914228785,4.13074235697234,6.63681374433489,5.821935841353165,4.80494965338606,7.469162663309296,5.906527629004501,4.449652869955759,1.579405806315282,2.805614914136395,5.258250844808592,1.761088278666243,5.691707265518794,2.487037087147666,3.995835379439167,1.575086598619949,5.468727555943601,4.202317058671628,4.254779600320166,2.271476099749605,2.510402115084914,3.848512633280905,3.725704420950157,5.119336303433565,5.142340251175587,2.626718270804603,1.405077709137812,2.3263956371,2.044642622793773,4.600994642503001,5.926461634971153,5.16321793635754,9.828301114327228,3.775454139562732,2.464350911918747,2.820101765158184,2.073980095948544,3.440398734927499,5.06588088668006,3.12062555311535,1.271876264688443,6.076596341213692,-0.020559999610541,3.108654817727607,4.709580471660802,3.782755450500693,2.785238538626924,2.264295328034332,4.557510773323476,2.678621851195513,4.247933160248277,2.96296691323799,0.4510769648676991,3.553388763903931,1.842095117015148,2.008107054711919,2.298864499634043
B20-503,Normal,9.387354385963024,11.98729255699922,6.957367058495828,15.41010850663187,15.10719928413347,15.19429558010406,13.85564532251354,4.487971448320002,6.738776552011761,5.885679670905041,4.368385679318264,7.239859963719027,5.424542606213077,4.898027274720235,1.35887286195777,2.341345027574427,5.470509571141466,4.817505477445863,6.119129556500098,1.586035211444505,3.977325831642214,1.207475678242386,4.975577708494869,4.005160558137645,4.555984234248573,1.998315664652246,2.369065395497291,3.440485877251361,3.997518110652413,5.338609031592659,5.255832744010596,2.925609696092279,1.683331139647619,2.490894769577523,2.090596147088842,0.04068512677888414,5.816207883810795,5.251134801424174,10.70123987808297,4.111025869685195,2.654296037264929,2.661570145190801,1.644153324415333,3.30006676556836,6.137494163223442,3.232438734919272,1.679319774475548,7.277721039987599,0.4573935759222456,3.935776140687747,5.868306199319671,4.148602505067697,3.473281774106069,2.117162709088485,6.100722090397538,3.310864182409247,3.967563296752424,2.995929566221102,5.220115879540699,2.891784767424649,-0.1330851256464931,1.627695638693168,-0.2947268683130657
B20-508,Normal,9.199374628588632,11.79871742552591,-0.9057745337724219,15.49827659178302,15.27641262653439,15.27853619100195,13.95389977088291,4.761407066832983,6.497348107972271,5.590166043594856,4.424925947834705,7.608089494369069,5.06561305774098,4.543685743023792,0.7712892154077656,2.290954670279153,5.120405172391055,4.757037061100618,6.152006576642466,1.787204763098219,4.606256043461999,2.245211993201826,5.63516101600853,4.746929020108784,4.622930873008507,3.077118777915199,3.042552405149778,3.089579582444008,3.496257712835696,5.360292111857722,5.421483276096474,2.446337382167233,1.62527285661202,2.184817949184644,1.960211286114855,7.081566360995662,5.782652582886084,5.264645770701974,9.923904254848003,3.512211899429744,2.339399141771299,2.716458663272727,2.402514981334555,3.42306040969933,5.345386145820528,3.258217656887187,1.725013752118747,6.355842534138084,4.194049045732843,3.259091822688039,4.467922588873673,3.752417786733286,3.03208056885738,2.145846197999999,4.832035760164852,2.909455534757546,3.997055383331268,3.853360708842388,5.79301207175278,3.223905607849863,1.786451009043754,2.125609942824561,-0.5213377920826598
B20-511,Normal,8.668045009113467,11.14043798136539,6.123888926255697,14.60020439229965,14.30111643773716,14.33287797489912,13.00820154517536,6.731105615761358,6.947709276040019,6.234341915709685,4.52754991274621,8.100005806113186,5.506865958682182,4.381322901035634,1.73542980156978,2.860704051912055,4.870185950552753,-0.5161121370288306,3.215755219197356,1.480011505649268,4.818309847863564,2.24088506918889,5.805665197736429,4.86816769465061,5.209654569299299,3.499396640757769,3.362132776344591,3.441264542595409,3.5954561873132,5.098420950379525,4.694278507589578,2.76565243565306,1.733542145018853,2.332358674370913,1.831877824043609,7.073368799165548,6.413743884463595,6.052546984922154,12.76333066206584,3.557022155695548,0.5575456205358905,3.717717613822726,3.005038946555391,4.107930730609587,8.377652016471965,2.647503593815144,1.490842478220067,9.077296485360527,1.148404542156985,4.844272297660511,7.047055342538543,4.648154930746009,2.949854736450058,2.127892003180784,7.030206086110459,5.17296356224367,4.206975110535293,4.354816745018673,6.482065415082007,3.416805473873701,1.529876630218989,2.78480137490359,3.881706471461278
B20-520,Normal,9.266283714827328,11.50454999199729,6.865162732561557,14.73832787620068,14.63131567555701,14.63402109131964,13.20389136048037,2.609861667943832,6.434784669199819,5.690064143654317,5.65540593346247,7.130985885906629,5.803559987919519,5.116001530596774,2.009749422778699,2.039881868485582,5.329044024654559,-1.330411851242282,5.692655438938985,2.006255686425444,2.372961553584517,-1.315666130216546,3.560534724031477,2.585655415951361,4.686975769538115,8.10569841136477e-06,0.4962443241932772,4.370440574093505,3.998076638112278,5.413227910506659,4.904165401307555,2.927824835395919,1.815138698874571,2.95052867916304,1.805075698340424,-0.3129477576456234,5.869177953966356,5.103836312168092,7.79379648940966,3.921906683766911,3.418380172258833,3.830010512649094,2.154320015545858,4.389457129760394,5.161433020975827,2.965490914829322,1.589348123726286,4.679416913458801,3.574677929995656,2.838221104606317,3.826538645836019,3.138186897607847,2.675584861440908,4.700332129855612,4.194765303928859,2.669918343294102,3.54307928373732,-1.753663607704314,-1.81059830882123,-0.8646506241543714,1.661551520559127,2.093217866108059,-1.138190098039151
B20-522,Normal,8.847902927681698,11.80465053052604,6.271981297553912,15.00177472946603,14.56683712504981,14.5604912177155,13.35181876812901,5.046442557910395,6.289308180419397,5.059787065487369,4.475342116963019,7.494790074626113,5.433131809086305,4.281347291740628,1.801707918017696,2.762584995055288,4.634699151810772,-1.052996968424657,5.536398534898745,1.857470576306999,3.930618382254022,1.609420033960415,5.090799635832286,4.053962119151746,4.147501692202011,2.021165752323427,2.168702135152864,2.911295182003842,2.663226923201202,4.570171082142866,4.634195088781421,2.120161993647987,1.660377201585078,2.770976508878237,2.049338626017094,-0.1719956472874222,5.472723503690673,4.699106006961993,10.23476209907172,2.966393162792623,-0.2520337982011822,2.199361233037763,1.700094263280175,3.082555321943307,5.677200745650353,3.309161132386213,1.867357306175446,7.490908579937537,-1.369810042696263,3.637233090194568,5.67528193700665,4.176330184823176,2.693917403897681,1.256201039954704,5.621191954863607,3.433569678780219,4.01947251581776,3.618670337390961,4.830778325547058,2.87424953531707,1.610351742541415,1.77455041375334,2.731333399721533
B20-523,Normal,8.321068905664697,10.90561942840412,5.809393279895699,14.67304450552033,14.41761697026807,14.42687750193077,13.0920303111373,4.564242944689273,6.460864691693911,5.483469627540908,4.500877093387722,7.927550977274967,-0.5707538044555527,-3.452587312181924,-1.836577328058039,0.4712082392291892,4.29620124067276,5.255631438414327,6.592382445462408,0.6445169784635054,1.584871838414704,-1.356440262925509,2.673891226719125,1.82015473519652,5.12122405476629,-2.325820983134887,0.4092242516922433,3.349000121637034,3.251710360658067,3.841599420782089,3.754325791973399,2.51939736767969,1.668275371441276,2.343601898528928,-0.8949616533948546,8.904780239457843,5.672470009602927,4.173304547697966,10.09173777858716,3.377151464766939,-1.873308580875763,2.71974724900011,0.6963263697626659,2.673801572436315,5.496965563064928,1.834027678867293,1.51409392435996,5.841322603155606,-1.966252682311483,1.891077429052696,4.565251614605297,3.0527942743783,2.93136881493992,4.252881451088124,4.890989793251189,1.727988245312075,4.255134220573622,3.896289397486387,5.501709282900299,-0.735419142615831,1.564107815675798,0.5206980598664305,4.616643617251537
B20-539,Normal,9.11032281727385,12.12143399315573,6.862508968315378,15.33604055751693,14.99145432116211,15.01433924451235,13.71711714474863,4.458584927290544,6.629238548054023,5.822348880257774,4.343018085860662,7.222582358105513,5.205343109504632,4.753100086539583,1.27269308394462,2.254762160007092,5.31288543444986,-3.188128002164399,5.984270564882442,1.90306280318962,3.349754601260524,1.332631328030034,4.686110827336992,3.649593559513269,4.609111284226381,1.91852260859679,1.985897765462817,3.568925618028493,3.941907648407006,5.19494588125526,5.094291045142207,2.35083772057303,1.424060248017966,2.221168628809553,1.691711013839896,-3.335206314276302,5.830340506224265,4.760164352635075,9.520336439019664,4.20666024348844,2.896758874962392,3.048270045708767,1.74959568538219,3.438301872245281,5.439128840328388,3.177264053938307,1.826271371235973,5.878775277261854,3.844697317077165,3.244064264566079,4.613653985103265,3.856893450889445,2.870764017371284,2.940946104420119,4.7076070093591,2.398009314339231,3.828448009659075,3.681357913089874,4.762778387206223,2.602212667154542,1.860635210537623,1.87602102061391,-0.4161095989086574
B20-542,Normal,7.167035793244089,10.17723733162856,5.545793256260913,14.69851708417909,14.18429635977278,14.28490145688819,13.03138517242142,4.381391146343828,5.460616270229007,4.899058155244721,4.094186254535408,6.701217835257321,4.867091432528899,-1.732749705253637,2.116135228039786,2.546849628701902,-2.485758832345142,5.034300374867891,5.998753787294819,0.8322350396343946,3.427162501368833,-0.06386614105128197,3.584510485707709,3.758709033110619,3.576932834345764,-0.7939329850378829,0.2730058452541584,2.072980689025976,3.89978677002991,3.587727157887855,3.935993138099976,2.507413136108851,1.299215697179678,2.541643191051763,1.237356677729862,9.035441075815745,5.007617329542327,4.346683769490603,9.57424310200241,3.979088528738531,-0.9543401772706563,1.400396837776603,0.8928518548552584,2.365022662029816,4.504484394417225,2.082343263550027,1.596643440786184,5.362155954743679,3.672521817646141,2.370167483763797,4.425291858914682,3.091861908332979,3.48408688531189,2.328984194073317,4.515262012985719,1.760780394227673,3.571598167987665,2.707265855208154,5.851422099794191,2.979554262268356,-1.564793438772002,1.150448252014754,4.174978934008759
B20-544,Normal,8.756906605736834,11.26464594159877,6.914704863999258,15.24590486589001,15.0050561448109,15.04298768659761,13.6884442172323,5.813010403639898,6.566726427733741,6.150646916702158,4.524905091733929,7.836098099616965,5.206288299573659,4.361757027689796,1.5464458998643,2.432251994773309,4.871018372628233,4.797583668382677,5.589085183010254,1.181593571416804,4.037345954314919,1.601737002021693,5.266287661811803,4.268375004012189,3.862351154205508,2.355433273733005,2.207543636766193,3.389320008219729,3.637134274139988,4.954606780718784,4.80657763603964,2.63413943546661,1.224779507609328,2.19156055787743,1.285929699626378,0.6535754924606532,6.008273637047489,5.241232925913392,10.58853503917505,3.805963375183559,2.811112331498311,2.68027334475997,2.204366121141382,3.662465707495505,6.358310324751303,3.320357641855461,1.821368365132055,7.165767805363216,4.422936930137443,3.821158859654345,5.671278093064561,4.490723688412167,2.798976979196119,1.525374310594982,5.477437263965371,3.230893573554058,3.948540453098646,4.581257636898101,5.481086777861481,3.877173954911439,1.459405572425087,2.119306240599124,3.194394468023097
B20-551,Normal,9.0065801510247,11.94226417353254,6.338631293151408,14.84280515136305,14.6101743048288,14.63100027154589,13.26528278869937,5.072267881100561,6.591346299296421,6.001940458412773,4.626028905392944,7.071619339701272,6.062896598907807,4.738112675299616,1.591802076737692,2.580610611493285,5.496298330150266,6.358948138340411,6.462729727734846,2.384720897583669,3.934162318487585,1.149543580237707,5.127251888098784,3.978679629504316,3.714435638071128,2.015765401127845,2.068405228684654,2.949999649483044,3.055008142415608,5.672244640479271,5.308055782917869,2.69437578353908,1.275377686172958,2.539709569823438,1.807146127829562,6.655470413507036,6.442265920309111,5.42741055830983,10.68447951995076,3.139361876808055,-1.206906216569989,1.046496122456471,0.8496596767955146,3.453482388371246,5.598388524625549,3.988262787915066,1.720103880771789,7.208527932891633,4.010874686312615,3.674729900326079,5.339996096479891,3.9616222721423,3.111828133191309,-0.114495557330784,5.398183413557026,3.40879913252277,3.812313871652133,3.170412295095876,5.852535903405097,3.040855971577354,-0.1384069019844254,1.109616907608131,-0.1632628890717311
C21-006,Normal,9.695267114485027,12.41349584077563,6.604549630754086,15.00404719962929,14.75824169832796,14.87147777913266,13.44681092492229,3.94409795205154,6.818029923255125,5.87794164056834,4.755934974609334,7.603278843133939,5.239709833791085,5.090829169283518,1.394598566414877,1.649337380217341,5.393661951912613,5.502706638350739,7.032727364442035,2.056841455290285,4.704722817851936,2.18007307775265,5.895267552923756,4.996406931319267,4.112906694246209,2.959787959903153,2.872456124165398,3.532351232650635,4.236356786925886,5.388158221132153,5.415882552012041,2.522193786484957,1.121122226613012,2.058827756811993,1.86039468602805,-1.300693052929461,6.122531006035541,4.954990387485021,9.098716294249392,4.358731767248841,2.732181483078213,2.72862108852433,2.28909943109651,3.378508983772551,4.782538475240408,2.899155238364757,1.336312449354813,5.389665972885255,3.93818417203999,2.745170295169418,4.043050949115406,3.982057810786505,2.822868662220955,2.30595341462706,3.832056291905604,2.34169950566988,4.04467477734925,3.190162209118102,5.715211424374339,4.169890089817625,1.437257390979431,2.546793129832698,-0.1638752886490078
C21-012,Normal,8.65371270194812,11.26823442065446,6.308808040366746,14.80608570630344,14.57100317819375,14.58023401214902,13.24093894451608,4.782165183652731,6.403172433957399,5.527718823760381,4.437770271655094,7.480317634490564,5.239111925283616,4.216587345010817,1.406675456429579,2.645524786034369,4.479899315136155,-0.3886733374878091,5.475733382138401,1.810681195784835,4.579739173191753,2.267498884431989,5.355542991593739,4.569757416366947,4.104623509770132,3.11109478776272,2.898337183278681,3.336006414984239,4.326060461341191,5.112175337866452,4.988451740457517,2.048322393105138,1.626705169752275,2.668599754122279,1.623422533560945,-1.937630050262953,5.281820280759874,4.795774174050994,10.33611185046187,4.317934873469414,2.974403103603078,2.299610882280177,2.133378642174699,2.946050519667198,5.658731742418636,2.935374239603824,1.695303693185211,6.800494037275207,-0.2770190119795519,3.180307005469054,5.062850622529408,3.96917618449359,2.566883049462918,2.724855800944289,5.114767539487714,2.768179111329587,4.073032814273684,3.065421590924769,4.757243060411648,3.488323874201662,1.376799178263259,2.134252768519892,2.366579872392617
C21-018,Normal,8.541190814843768,11.11077084257584,5.826016919439922,14.38559057496732,14.09075483842311,14.1199553240367,12.73885814565011,4.809370123022963,6.14322971158244,5.215554798469513,4.189635974255654,7.232938170725544,5.191504424889082,4.406283730007334,2.054161332164797,2.493246625720725,4.673547900487606,-3.412745987463525,5.319517267216866,1.267680956103957,3.543295427958292,1.534132307866287,4.684674171168624,3.493322239430704,3.957475878551874,1.424609660530739,1.887422091279029,3.374006740701847,3.532341975536804,5.137997651123932,4.853822238511401,2.323501863132699,1.836038423407925,2.552730588283381,0.4073234614368999,-0.652699724511407,5.702076751444891,4.883796868945512,10.28980204194463,3.400522335461198,2.292055078006544,2.647284669324321,1.694770950699026,3.32765639887279,5.633123176898677,2.737397069569957,1.445303093562273,6.291469328532214,-0.04195826846681916,2.741411484459329,4.722439459335952,2.984197820863095,2.458760692904645,2.098392276344365,4.93580088827476,2.393166568639679,3.932154116748969,2.802536522164127,5.020268283018995,2.926689660009357,0.3165057383730875,1.553508245486787,2.358065709997457
C21-027,Normal,7.121064621891835,8.677545417615468,5.682483904506722,14.42347960848684,14.01200153025567,14.09261040543785,12.83968474716345,6.66024852440537,6.36140492176938,5.556895376569675,4.709693321055838,7.838443674221428,5.328494920795976,3.639777994123238,0.08404252429344372,1.486383293489187,4.39089117591674,-2.726827139073882,4.95608853025162,0.7428504265400819,4.579911950989699,1.626574431850598,5.175290883651623,4.668850100364659,3.046566092433817,2.248536170620397,2.249430443700927,3.375750461904232,4.604790452871963,4.229684257477903,4.344923966343757,2.172828569404505,1.085302822644663,1.792867009819907,1.259280228237614,-0.7339741622537734,0.5582165301408839,5.105659405282914,11.47948267523496,4.640373924207792,0.2607291672509033,0.873658868328421,2.073731041044167,2.592865292205987,6.125718632153391,2.245534047861604,-1.006222186732302,7.357492211643468,0.4544224254636255,3.154182913374846,5.739700448247119,3.760342587446148,-1.02423076954822,1.859350342402593,5.784144644821836,3.429706556781478,3.716293815849627,4.680699451039796,5.024747540820793,5.050485553908144,1.534926009368819,1.823837130522129,-1.523837564057337
C21-044,Normal,6.763930913994727,8.604755017975593,5.493717019829454,14.03381596367275,13.78087937264126,13.80975903172048,12.49634148655274,6.381490177443698,6.815272037192294,6.050219874145743,4.147208673464089,7.678254373907038,5.197797882657894,3.844579143320986,1.274202324762953,1.825239773667971,4.618768749759946,-0.1981009966171121,1.644118396447689,0.8408412100937313,4.481312463961765,2.02235711152852,4.917929863048189,4.647462663564568,3.574130973194923,2.786175045931138,2.606679798339329,2.245346325864205,3.473287980791445,4.427598730255843,4.034258680338068,2.067687785946044,0.8941604621246277,1.309711663501899,-0.2697004132820011,7.690779684982878,5.808996876161601,5.182677744916815,11.83595146396491,3.490086385091775,-0.160635648007984,1.39151389601329,2.612343716131722,2.874583022724915,6.862466935798486,2.332343508956292,0.5816868898332637,7.988908240828243,-1.163998663931139,4.055878229248375,5.917071566506355,4.151513656859009,2.308419965591323,-0.7573024287146031,5.803684742079158,4.027614815339102,3.300506359274195,3.526442865932446,6.272267265744077,3.714455202931694,1.767207392642614,2.303182097195478,-2.567692287946714
C21-064,Normal,8.225594996176337,11.27962143530817,6.490989048745853,14.80767805084995,14.52171854450822,14.55578275109818,13.19137682691563,2.583949218600032,6.158659977371477,5.211452991939335,4.921409945097416,7.56175456254148,3.877239600544554,4.745907766321711,2.261495239180917,3.149868759853714,5.537171437028446,7.08462382610668,7.420140424280875,2.129848786501543,4.26210694518999,1.109996674044583,4.684092641336784,4.36145468951463,3.803432857862139,1.714319693676337,1.386387913966319,3.649278838580667,5.279098768326326,5.748850889822543,5.524736398128685,2.622220035432816,2.192942416741041,3.163729592305826,1.531488459814333,-2.162565892165928,5.796641037313591,5.124058870836906,7.386310144504844,5.238472715130797,3.348513417617901,1.857236969114885,1.314139589447663,3.325420630262582,5.032063072995893,3.519560438847364,2.014618485044578,4.368028243080075,3.182209466098722,2.870782043648625,4.134444679064667,3.834545238480714,3.098458807425672,3.558216271501454,1.383880192819379,2.634027183311941,3.90497449230771,3.462400227147843,1.37124551265479,4.456514070207495,1.821870721413529,-1.545342874941181,0.3787249949674067
C21-070,Normal,8.958452163100052,11.69338492015208,6.695917437923007,15.27976726693768,15.01008606400734,15.04571084751996,13.69867454151298,3.920201092319116,6.154358404147422,5.39414864205678,4.238547216572667,7.495629753836993,4.06149759583195,4.333514555893442,1.34644239954133,2.582696157217433,5.158746977032567,1.426588979298958,5.377778169501048,0.626837899809948,3.072025997543538,0.9336957803028911,4.409351429125413,3.162465794751586,5.237203837962062,1.753002155626393,1.559279160570865,3.645740391826839,4.322286625568199,5.151382343018867,4.932461143406858,2.756401937234644,1.835437371933584,2.231894070292692,1.409178123328145,4.886574683087165,5.591220443736842,5.088674796311952,10.11339229072072,4.362244712218168,2.760780961223984,3.768182634820306,1.120411152307098,3.043933524349481,5.267749760209664,2.975845488823601,1.171261908925921,6.200200256790977,3.591431062956393,3.225516997227575,4.666982550787524,3.611028007772211,2.999982714815495,3.385189444122075,4.639719467149131,2.602734086395174,4.465245211581889,2.887718555491968,5.797561988714108,2.348054100043685,1.7693209215906,-2.411442583370908,-0.4312459210679203
C21-074,Normal,7.869993051903704,10.56354938507796,5.569166304572688,14.12730313252668,13.81960217484509,13.89131209534439,12.49005837729599,3.691756687615601,6.68076812622642,5.756430824822637,4.806318249406346,7.505936421984281,5.050055635093061,3.924961903349313,1.252404418804391,2.183420042820101,-4.010179262816381,5.626637341496826,6.487636542917859,1.550169077483855,3.799154425818948,0.6968430685302779,4.347716374679934,3.948161069802517,5.108953156146473,1.326737494490699,1.396826445743859,4.001900019462833,5.604190433648998,4.462833188613122,4.101159922126842,2.629642269265266,1.998280994728562,2.711585112069792,-4.585057319483525,10.84765268610818,6.02269234694778,4.803581281591629,9.814700328134204,5.637360250417773,-3.301381233777506,2.894282306987456,1.769623975076619,2.872164511069712,4.681587319537569,1.917024762152784,1.349591757726102,4.552534560752266,-3.005367941595084,1.068852006554237,3.353838360629927,3.250506769792512,2.760151837565527,4.341005095022753,3.70827570819052,1.514727430935977,3.80242165569376,2.940146004455655,7.631930061877879,2.201045101333066,1.647093864238851,1.940295562174637,5.536147108062243
C21-081,Normal,9.323803230370908,11.84659679808589,6.438831329833206,14.79356688603881,14.55629276407939,14.59222171683836,13.23570741840818,3.527626417110913,6.165589817623234,5.325656238505901,4.347083765759438,6.9903457747747,5.259984360234155,4.491438211298071,1.869918190915779,3.428906615869277,5.154583168241325,5.492751692831179,6.648026619091113,1.405902254702361,4.304823439144908,1.305624506518944,5.445990726131548,4.287245853797617,3.051952873300922,2.432731259081192,2.354082969745365,2.988125833660672,3.929137086006452,4.953471994986411,4.858742844403607,2.236333818586945,1.237774836524808,2.678750095774386,1.572029083803438,0.7002085860609024,5.320927346070146,4.320233467727356,8.943058922497517,3.858355434915811,2.334374768073086,2.193841860921846,1.956311845529878,2.838165286466565,4.141572913844502,2.45932815680086,1.481251410980491,5.147000250519423,3.11696595311452,1.924586265843045,3.330361805505131,2.590085521904142,2.010706022826553,2.603699334918044,3.212637612844543,1.673376188101812,4.194211787421636,3.038546692299696,4.415019104298601,3.388777690291798,-0.8770000759685408,2.005321822355742,2.424043295959575
C21-082,Normal,9.569234704177928,12.22692115112017,7.492191684190329,15.41345620633223,15.22970470231239,15.25890732571457,13.85471632666736,3.871298009522329,6.223815600114563,5.432951064842192,4.934323619592645,6.881008822141679,5.777621286035198,4.781918679600721,1.815314801915452,2.803867695303868,5.174452991958256,-0.03394942748723695,6.495894115455227,1.239725430943468,3.214270876878357,0.8447405840051228,4.211022695693824,2.993371066022659,4.020529470684658,1.794946444943638,1.863117833230331,3.507227901004429,4.082936520048719,4.712726452881353,5.007604138194472,2.846980557356464,1.840884165360911,2.410026976149233,2.134723350987074,-2.993156192626541,5.127855216764101,4.49085212154291,8.963144267859448,4.094546607051345,2.849084505081165,2.496483278824757,1.871688696891797,3.262631115970995,4.421993760409254,3.516041218860704,2.016515868040783,6.125925663133311,3.831171723111248,3.084562866072503,4.790508431136595,3.595510848175665,3.111705005525709,3.439597928821786,4.873163764310021,2.828873104304253,3.855071290287597,2.483157794185046,5.3061297691098,2.332246051604735,-1.055548195929638,1.824595537852142,-1.572440241019527
C21-086,Normal,9.148244547324325,12.04323657998261,7.131825840289347,15.39824635624561,14.98860820441468,15.02537983881859,13.7694073703178,2.748460920625025,6.183845891455354,5.642917098264875,4.675643797860978,7.623493137630462,5.325940282078533,4.768704857602334,1.876337535535088,3.049364287478379,5.238038657720102,-3.367617278855108,6.218862200404848,2.340123382574505,3.982425571022754,1.640575975458346,5.222575122366415,3.9454609477188,4.692489165362624,2.390547200742748,2.260907196528229,3.977150281164646,3.949225174122067,5.810559971914598,5.809072121869741,2.883652579495203,2.220552271336172,3.058816112075261,2.494539481870664,7.147291755002787,6.057576615732114,5.264696599692431,8.553747821382283,3.939737965959972,2.690026774487376,2.762208666886289,2.153842183342801,3.48448040719519,4.403766941276642,3.725210510717038,1.948404428219731,5.371751564920214,4.002918453368662,3.039322374395485,4.254276116351174,3.5728578823654,3.237088976444348,3.645975375150881,4.200919299908294,2.736386057397599,3.861921872477289,2.566921537624561,5.05635714401758,3.167060915587469,2.061082170998739,1.833148811002751,0.1827244007203224
