Sample,Label,HMDB0012252,HMDB0004080,HMDB0001388,HMDB0001043,HMDB0006270,HMDB0000673,HMDB0005048,HMDB0010202,HMDB0004670,HMDB0004667,HMDB0004669,HMDB0003252,HMDB0004668,HMDB0004701,HMDB0004704,HMDB0004705,HMDB0004702,HMDB0062434,HMDB0003871,HMDB0004680,HMDB0060041,HMDB0002752,HMDB0001403,HMDB0001220,HMDB0001139,HMDB0002710,HMDB0004238,HMDB0004240,HMDB0002776,HMDB0002232,HMDB0004673,HMDB0002311,HMDB0002314,HMDB0002265,HMDB0006245,HMDB0002200,HMDB0003876,HMDB0004679,HMDB0006111,HMDB0001320,HMDB0244516,HMDB0002685,HMDB0005102,HMDB0060052,HMDB0062747,HMDB0013620,HMDB0010214,HMDB0060044,HMDB0060051,HMDB0060037,HMDB0060040,HMDB0060043,HMDB0060050,HMDB0004685,HMDB0060048,HMDB0060047,HMDB0002122,HMDB0005099,HMDB0012535,HMDB0003175,HMDB0002343,HMDB0001442,HMDB0001085
B20-213,Normal,9.315411193701518,12.503767245594243,6.6148943114140355,14.715476247425062,14.461348196705979,14.504982739124424,13.123720160359992,5.494404851514738,6.768957475363735,5.69782078590963,4.996823482974657,8.132427182866333,6.756461245552298,5.008074073053742,1.339837660647484,2.6603177154724587,5.3920071991334995,0.03571558261783103,3.59344940052312,1.6175897037229123,4.435565967401824,2.432250953113752,5.881732170270962,4.641429158769091,4.8362872175523055,2.9417356885685955,3.373945180100075,4.017554362236549,3.4671889500386803,5.925073819817261,5.682348158679237,3.0099847916260494,2.235499844557501,2.9432386806347695,1.6199403381150124,6.292878650309431,6.349116334301436,5.458779758245365,10.72693271626924,3.536784487344795,1.7182205253483653,2.9070785702523754,2.3987550253828998,3.587378755493125,5.804928241881906,3.6240554926462787,1.8951212539748101,7.287277052071501,3.3453349286951957,3.554141437643617,5.552492116438105,4.6290610605628535,3.1574828511996906,2.645108844920068,5.4306504309851595,3.4880024780411016,3.4664839683722275,3.8417342837966855,6.503854291922269,4.1192547159397,2.230361845580304,2.0632892115167705,-2.054191814044218
B20-222,Normal,7.807374137044528,10.249545161856709,6.806781991276167,15.193687569141401,14.829527555700125,14.902156045723695,13.563754101879713,3.3614627021413415,5.461811610043485,4.802736250225723,4.44533248070332,5.580020280717924,3.4655171327311685,4.931262095065572,1.659535479575203,2.762374288966523,2.983684960711414,-3.2701751148009395,6.514339298690089,0.9819468472597945,2.5911839541309223,-3.085694484146971,2.381427754254648,2.8780480102457093,2.3194173559000255,-4.462657800082887,0.0434980159747278,1.9232016712052178,2.9387786596716734,4.683996486744031,4.725094066767196,3.0342579024349194,1.7996187629870963,2.885431921634562,-1.699324534783229,4.8207092653357435,5.007875127800972,4.278691999175426,8.493213082594107,2.9767609372595034,0.31685594878045775,0.9102175965442285,0.6930477056478996,2.9619349631185825,4.5763462821278535,3.1946704892022613,2.583771553648617,4.744605720526229,4.498570416217297,2.4863878899636815,4.374498101175311,2.7177260873209024,3.441988714878734,-2.3287527815880384,4.453723362304609,2.0634897177078972,3.936772933115803,-4.754281143262626,4.653109048447289,1.3049602535319242,-1.6827789878536952,0.4732904853801897,3.3962788710350926
B20-228,Normal,7.780433665333161,9.966861733693047,6.108107400398854,14.419516022219302,14.17101330507112,14.264716287512998,12.861051162026904,5.730443063037861,6.564248660698953,5.647410559790492,4.461768757213465,7.879122782827369,5.362429936948177,3.8184047231384435,1.8582289504777423,2.9964904568089694,5.29115424477256,5.149859641745355,6.450016920458067,1.3476729352092987,3.107883098783371,0.23560355723828064,3.3736273503635585,3.174662402032202,4.529833099086638,1.5230015865309505,1.4107813095641175,3.5446981320883526,3.5314695081693075,4.561290607441207,4.085672609435399,3.0666780522938333,2.382089410523266,2.780280806953234,-1.2481055725189902,6.3639236631856075,5.4697977917104,4.836462934546106,10.520172203120877,3.4058683300932993,2.5252400199302736,2.735927891740748,1.2752114872278633,3.035199115064946,6.166726686178846,2.347969478101004,1.650735048694976,6.549920804505672,3.3299073529438648,2.872210504294339,5.77469688551996,3.6873080140922134,2.586471847094954,3.1115542160818332,5.626200693069519,2.754823356878818,3.845145540128805,4.505726509709186,6.205346116675786,2.7971373133903614,1.5411116644894103,1.0981812522996905,2.1586029188553084
B20-249,Normal,7.265173020330616,9.471295348213763,6.023836041617865,14.335842016295837,14.025042669328341,14.024001642130981,12.645347960867733,5.230213358554042,6.456738715517934,5.734802933302211,4.5662913457321475,7.406978392929548,5.395692105988109,3.678463293624277,0.6697934372325232,2.1180122003655484,-0.530384977536392,5.233983501623109,7.072940235337732,1.3531716651648307,3.3171328194854155,1.2578881237069535,3.2258567486688867,3.574902756824535,4.072602744144536,1.4319672667823402,1.1826771296665628,3.182840678974559,4.1415266696938335,3.6478144385334503,3.4488366393489334,2.4473848468245363,2.1153883209050757,3.0163224571215266,1.598599308037619,7.125419703005024,5.778591299246402,4.092273328717042,10.077726962271258,4.243620710144476,-0.10608315188726536,1.8375089396546476,1.0553315526165579,2.939308869217497,5.797537644996778,2.2449868102930446,1.388548036629818,5.803198753401569,3.567927811965414,2.551333112346452,5.499688639538643,3.296850712314161,2.2982364558057267,3.5441540267862344,5.699550639047085,2.0783759613461195,3.6333838456181575,4.102838957022189,5.209118173220285,3.278113787657392,-0.22490336010908618,1.3652755192451496,2.48608595766705
B20-259,Normal,8.833289391725083,11.555345658896336,6.89978674665445,15.219506657768564,14.916483396235694,14.894249239872268,13.601248429720613,4.167464104250273,6.642380913755868,6.249179771864447,5.109937012571201,6.495963835756033,5.895345487180272,4.380878802439243,1.5756142124447907,2.6661073342653254,-0.2974919573086341,4.689931548580489,6.876481388107877,2.372578392974135,4.246588901395587,2.0475577281056787,4.56270912187155,4.3374598723559235,4.226284688787833,1.8111793901287336,2.067358556558137,3.4240563048319372,4.283372705693045,4.727700943170591,4.395011799875564,2.8203448564736777,1.9978344560496901,2.9349021118090164,2.0234265159361575,6.474887045762493,6.3706320476761045,4.975093204854748,9.284737273914388,4.315283847701795,0.19096669536440547,2.406554967893157,2.0318942524576187,4.127450316540402,4.808195020686021,2.485971884766017,1.9146105354421932,5.670844849724581,4.075097636337751,2.5803804884757646,4.848444404018184,3.5868235312778975,3.064057022321065,3.726685894368501,4.822063697292192,2.3335385755562137,3.98848708365317,2.4919681914555865,4.777172589216897,3.4516665471542836,-0.5418774893566782,2.1345834349238864,2.2327421021736518
B20-272,Normal,9.42632440556691,11.862754878461521,6.480925794882546,14.838119578486744,14.529108866993795,14.587581232904919,13.266534224927238,4.555472040811464,6.235638562466747,5.873816878205778,4.530493083225299,7.26460188661579,5.317514213169178,3.6065631671576406,1.998507846252579,2.766181295660907,-2.0758201763677917,5.141670820216164,6.8917743221613685,1.440585973807713,3.1173825635882166,0.7289167396197375,3.4166993424286907,3.2990954235912744,3.21164538347053,0.4884679406614154,1.2071510864778066,2.3437344272064546,3.893085069555892,4.944029037664149,4.258337291915623,2.534314195230456,1.590634426102323,2.6064806012965103,1.753450008904945,7.150892883472617,5.878944562376487,4.640659078607898,9.7907514470796,3.9919665637645125,-1.772547947558462,1.9509331627238695,1.1273525243418796,3.7427413693056013,6.09976364665359,2.3924400395306646,-2.0080584432485584,5.9950037145678365,4.340509705265199,2.7940602578725082,5.19966767526941,3.495498007545613,3.405099756401117,2.9419351593536445,5.196077301857667,2.3618087521866027,3.9417027009680456,3.0188506708534164,6.051040910683425,2.1473826088808456,2.012613574963949,1.0146420273388974,4.132743644487491
B20-283,Normal,9.060541549728612,12.009231004302361,7.292083991825889,15.392187741034569,15.227860802413105,15.270086721412454,13.83833006468084,4.0980420741044,6.857839271379987,6.097008697590807,4.863330197299901,7.387200709803064,5.569798291583057,5.146177743865439,2.2250069668078893,2.722122399795526,5.492189455443343,5.474203155028885,6.77355619089915,2.462999283551527,3.324283841634891,1.4514245042556597,4.0426425623016735,3.5407011091988667,3.9994995405764535,2.2005780418623733,2.365747154278245,3.008296199604753,2.7693150521963745,6.096614159456247,5.774668270356948,3.4362954113435618,2.1983766553383814,3.1713089287805833,2.178750192093587,-0.273754187484331,6.645359979642273,6.047381953724759,8.531646206261541,2.869128698492963,1.8031821320256927,2.5507622583883336,1.7922128583694634,4.37187904322869,4.968286795773568,4.0897489966537055,1.8978492117261139,5.725432440403134,4.818663089412028,4.236030187759304,5.203767392725942,4.6338920442603895,4.000941074881521,2.093435449861419,5.152401222977923,4.074740954251164,3.9161420750109373,3.647511204160351,5.402447828190216,3.1021216551658486,-0.38781316941141797,1.4649906046778216,-1.6672460612817928
B20-287,Normal,8.062412346904605,10.697736285298978,6.584655333289944,14.847924336495332,14.663032665537225,14.674530239707991,13.273841163461483,4.773457233591789,6.0026473743730975,5.5428920777862505,4.7716050205266844,7.226481203844627,5.185131299692592,4.5477393627318,1.8340563274667765,2.618629026135396,5.882556434133994,4.993465558887637,7.580457928773692,1.3192126068493837,3.7333172193969237,1.5822651705377653,3.913481800515041,3.953923510481622,3.9543222799193805,1.02725712149316,1.4670195030087099,2.8122954492737215,3.74367859581541,4.616557406501911,4.559004620024958,2.4128452487226784,1.753823918624458,2.5349696481297257,2.223828523969074,5.136513207526093,5.4011610005297355,4.415358268203148,9.87964152792697,3.7243605731541316,-1.4088704821715374,2.3912429295818844,1.4834637807060773,2.949349457117836,5.609792153171424,3.4605046630534657,2.0182771632125824,6.748641740133961,-1.325545547303052,3.133995378275302,5.830668426372337,3.997214329407095,3.140589182033282,2.6198148903142227,5.948113377791546,2.703496478124026,3.479996552678971,3.2911834117183947,5.3348770274862884,2.716705849597043,-0.07542280178102612,1.3848364825604653,2.0597737808804757
B20-288,Normal,8.116299975728188,11.034397713494014,6.89961446033996,14.872615657638056,14.631694700235322,14.690484561195639,13.259576435265132,4.560593555142436,6.401083109542595,5.52964722251398,4.518383616301608,7.436220936803903,5.417936128971319,4.683119728757301,1.2796184417169028,2.444588737244088,5.670375645045995,-4.516689939278833,2.8102658176387068,1.8345154699993371,3.8824605148911386,1.7568196723640126,4.9825891336158605,3.820462471005763,5.103305203758874,2.371564793170638,2.279550358804516,3.482292950366055,3.7664237701807237,5.033546629302259,4.8551289458343225,2.5484646595973204,1.5146962285853365,2.2199384222828353,1.5122933573728692,-0.3461155584581044,5.992073006809172,5.290471233750734,9.52591252778014,3.8163846990985504,-0.6515994745478393,3.245719298274889,2.157588729297765,3.4338109829822883,5.0280325089505675,3.5414191840559184,1.701954385265479,6.178547707571465,3.458757062650448,3.3067543568295945,4.568482756241102,4.079472906834495,2.906768498986148,1.5074488288809216,4.484433885633017,2.990021854812012,3.8902473647145657,3.3901040950413472,5.541432569715071,3.98772790168005,2.0881782100132784,2.2239820703192548,-1.1016434189338546
B20-289,Normal,8.653305304583428,11.265298229915919,6.184550173976783,14.567056155853818,14.397470509017786,14.438316040739354,13.024723016852452,5.539342215440473,6.903540813450715,6.282251656499705,4.5227201132101476,8.381975662387717,5.441138366216401,4.874906855762098,1.3443311160671585,2.152279031876002,5.2163384938605315,-0.3369135472183791,4.697977697671089,1.8743697136233888,4.200623718157384,1.6292566929124006,4.564320804689952,4.422895635372261,4.90311428647439,2.4304753758863455,2.5899812203082186,3.5507715765289007,3.962577361146987,5.554028111826499,5.2157456633912815,3.0861264377766253,2.140089587355226,2.852171410014513,2.053295690328533,7.131448669077679,7.349880093736906,5.941347952664255,11.816456921002985,4.155299040545419,-1.2160182031884308,2.7934077973194498,2.251477482525189,3.718595028334526,6.694615086124223,3.0399789048954955,1.356732124946197,7.653341016453609,-1.8556179166881799,4.107133295828558,5.8263675077701365,4.4690822845395335,3.1097654780449013,2.616824305018023,5.672125118357328,3.8314539257312794,3.3240930130380453,3.6660081282643153,7.3608084646626395,4.503046408904577,2.8709544071747644,2.2273222402107664,0.5086012263320379
B20-296,Normal,9.297868775140813,12.487279062006966,6.95229953756518,15.04004996896156,14.743957671471932,14.774854988337916,13.44584856825689,4.199797501700231,6.512770558510084,5.606565591605117,5.257605737873006,7.368970286497653,5.6848947452645975,5.105883689768828,2.0233141390411022,2.804956970112074,5.636635437561896,4.742121649264537,6.378206766728218,2.6266039033475153,2.7331841854178642,1.7418349253318817,3.428849487230799,2.7437927728663354,4.353971261142737,2.1142023689434533,2.1751546265510187,3.615576476305726,3.319329990702835,5.941258570282581,5.931817793856206,3.242434737862178,2.135982135913798,3.0593816216376224,2.4660756844662437,5.404478086410602,6.364890038232409,5.781539957285495,9.636333492517672,3.40739532436651,2.919431569724777,2.730915514806604,1.4402696179457617,4.033771988383316,5.547319446336776,3.9579729420827574,1.7247476010575182,6.334574856989485,0.3620103727246686,3.85929793064976,4.898185818074339,4.097127413919466,3.3227564966770378,3.0675875021838612,4.861935712873297,3.344044971438411,3.701469818751519,3.122165175831994,5.576417603028692,3.009181151750271,2.999784209309174,1.4481127853944948,-1.8667521993858955
B20-304,Normal,8.535062444891977,11.111961301492048,6.277357780292288,14.508659693142961,14.383005886506249,14.38594954444651,12.925009235240346,4.124624256447853,6.503910563652366,5.478744903915494,5.071722925904576,7.722166221597988,5.459557682618615,4.802624782365824,2.1764149125730485,2.857630821557172,5.416710552838,5.259504362799376,7.2549563797837395,1.991276368040315,2.4723144613095265,1.460640069575413,3.729508313717886,2.668861320354122,4.034313905861035,2.1400370611608173,2.071540567530311,3.443395524330782,3.3258254450858624,5.054168850138187,5.050345789423016,2.3865074138205618,1.6416048685954154,2.75928037877673,1.9854139385035912,5.859616973093139,5.373098981240035,5.123934850654623,9.704618866154384,3.402434886645062,2.8837910064272276,3.065883764117557,0.9862747879176856,3.5405794113066302,5.429959879305408,2.0647722687815424,1.4623800423130047,5.40022296519476,0.7448828096571216,2.2535698251461254,3.6326259538012673,2.862703746059177,2.178773989486094,2.8504057498840383,3.667995719235691,1.8488216149094918,3.1541844250060462,3.276429568511952,5.143506434833645,2.2547209147394316,2.4696222977541145,1.3026024233064029,-4.257450356157043
B20-306,Normal,8.371492407227255,10.851194014946964,7.287146233041078,15.85393619213141,15.496048388879528,15.511466329125568,14.30604225034071,4.942441759032238,6.351291178914689,6.061784683268732,5.256100772420718,6.964238833559509,5.367485578524492,4.579872822670689,1.419716752121645,2.613053252420099,5.5292932995415445,5.929225770913078,7.649258191848729,2.341505570415073,3.037332542335042,0.7472584065834333,3.0255346221269317,3.4237678243205796,4.158505687634433,0.43225677316409983,0.9498844956076551,1.8344864597113633,3.147400754760811,5.319189167747231,5.035391954448685,3.832756935983243,2.6992469141623396,3.320648085284359,1.7129748742259383,10.53696274831793,6.433513516886697,5.745872952759452,10.238625490580883,3.1747239145233097,-2.693174274044307,2.796020241135433,1.727819896096108,4.667310889890209,6.021003049736161,4.552150368871628,2.8354327129713113,7.108986581287864,5.93183887087045,4.489470820083321,6.771805247604733,5.130821533186683,5.586266360594324,2.8579048120046515,6.8109601638052935,4.427410789208476,3.5826998898833917,2.8407627204924455,6.872559833247865,-0.9638394321564241,2.9395149431715897,1.4944554253857607,5.266072993271861
B20-308,Normal,7.667960900087541,10.551684352382193,5.796069576062049,14.493389870402874,14.013947270722731,14.055772284436703,12.81378264079039,4.852251171119623,6.069379352876436,5.468303966690993,4.824728300754107,7.418232935643338,5.233428002646385,4.010894527890887,1.0923950521348238,1.8224403704762442,5.228040900911475,5.501652746744549,7.495956023925423,1.5002513058045603,3.9412511395150833,2.259819157615495,4.616805158198468,4.268756176580645,4.849874570535358,2.51226984355397,2.135498451243564,2.374711913556949,3.6511393674617363,4.6989402935165545,4.609131800224319,3.756556097553589,2.5559396109693706,2.9967944216744398,1.8223586466725594,8.453118374635144,5.952959738616856,5.623627464365314,10.635528507603672,3.6159995549716695,-0.5912856198761127,2.4967198526338694,1.4847304037182036,3.1515277836585036,5.4073068980072,2.7643483972647775,1.6564575172235985,5.913100191607507,4.332107073735032,3.3651680434286972,5.464540899730211,4.0072825096418665,3.347869130931145,3.417537877577676,5.42189341809344,2.4210366260194385,3.4068178615850813,2.9806558305540527,7.1330874326782086,2.0121352880364127,0.22250492003217937,1.7090009003845614,4.297802526433257
B20-320,Normal,8.975036045261472,11.765239492238914,7.172868193112705,15.016107922605928,14.823424900199267,14.842222495539117,13.430744158438484,5.229536364360724,6.558074820320714,5.685015882234439,4.529313853740421,8.027608602523012,5.39076340392289,5.057534279030408,1.8287056334258194,2.847142346226266,5.729594349239661,4.6776038895005145,5.613593736141201,1.603626246633285,4.325573830338264,2.1012227454858365,5.567234029166461,4.456181897748895,5.428835500881302,2.6951953078290454,3.002701376530803,4.084600580288628,3.5705860274484262,5.556355930189184,5.287883540574747,3.340145142535772,2.1402208805078664,2.8685571288231184,3.0166898892633043,9.912583630770158,5.921825883419755,5.586832071582137,10.761647681480024,3.697848667826579,2.8046331144213363,2.8890104773368814,1.896976851720452,3.501155184060863,6.154727023149821,3.3978541401809235,2.0663321380849995,7.3583166814009875,3.9153626173173244,3.765119045143656,5.816645421363467,4.369059808463218,3.365832363523609,3.4261328863145604,5.774593694257629,3.515840367279336,5.061459966145817,3.6719373305752763,5.963497182297017,3.8284024102161713,1.9491146786683773,-3.892323877428524,3.024712745704277
B20-347,Normal,9.22404040733052,11.519733323938025,5.523818444055512,15.129648484173648,14.812313018578434,14.850660956141793,13.580707149128681,4.318769291328203,5.607667090996025,4.874244572722449,4.402817453657974,7.119115190384564,2.440860800253697,-2.368895552481156,1.4516791232123492,2.3686016831721752,-1.1259344866479362,6.197990097937584,6.555257505841914,0.5902765690936342,3.7007786673753587,0.7867593016829932,3.940040078029849,3.7971627470716043,4.034143817802115,1.2571623707804676,0.822916637511429,3.094565122862419,3.7189762346114685,4.154905064250238,3.688868947437377,1.9164066311216938,1.1969657130471154,2.3366212353791296,1.7460902826413716,3.638292443936695,3.597765628760241,3.2417589272116856,8.371753953685872,3.6328479676211587,-0.4487026399740843,1.8629404825613363,1.3375899181789563,1.7085784449729173,4.12728146289955,2.0554468674799296,2.079384824121204,4.756367431796628,-2.218135246631154,1.5368251189006361,4.267263584859158,2.975649705467579,1.613847504167742,2.47348209433894,4.017882716587916,1.238258130905465,3.590518761617224,3.7499291961104344,5.856570948431219,3.3657122968713375,-0.5930620101405402,1.150614583517216,1.2861394989392376
B20-349,Normal,8.68063961542616,11.676470131695625,6.847399974431829,15.289798311434343,14.898547948356658,14.899785242343881,13.69194226759546,3.952162392506568,5.713773208175912,5.221140010342496,4.243833746566234,6.649747301220052,5.065067168224067,4.30504253881662,0.8521498154198489,2.1063662849729763,3.966248832071,5.523032201480386,6.168806507742802,1.0201309693255598,3.825057008127857,1.000706792145214,4.735612199218545,3.7109398284160626,3.57992248045168,1.8730293054664289,2.0272897716243126,3.04489161010933,2.84105128037709,5.120993981065427,4.840703236687864,2.282206011164736,1.0972519855534828,2.0933220663462015,0.8986819164104216,-0.6151887877768734,5.2847566476598296,4.4245547961790646,8.193663136265053,2.8438747758249985,1.3425987727965365,2.4208080869091217,1.9682121952301304,3.3855023237624606,4.5714398290063265,3.1171580132879786,1.5350520133297325,6.027178506324354,3.9427322070335418,3.10026310265461,4.6665765246100275,3.592725043729731,3.268586143419348,3.212130193125692,4.770448444792822,2.6388878244807588,4.326362245214362,3.1234171136854223,4.661870696155901,2.9031694281646496,1.94860334673791,1.6456462994486063,0.645048413899926
B20-351,Normal,8.943950217259475,11.096521125818247,6.419154882808617,14.738428286799094,14.68983110511792,14.675233667086104,13.223088934615202,4.660961663478686,7.78022327176246,6.1491500089555995,5.601611289413258,8.779678232679329,5.941869012149806,5.83140122170604,2.035611398737834,2.6326985169895716,7.416876038947484,4.874063916336702,6.531997946291257,0.8966215688848491,5.0460345949025385,3.161683551230495,6.518412713042725,5.110107543999961,4.7131328938994805,4.703706905607378,4.05045593618255,4.335850354016095,4.529720701579464,5.441967064180939,5.245639399381076,2.2096423863331434,1.3994059861754664,2.2249138371355306,2.209350511861845,7.606360488855053,5.773115453173909,5.282449036592487,11.370055167296622,4.497391467054893,4.980431244908037,4.09491737755747,3.0685649457896327,3.3548646533529993,6.9123270152227585,3.03564709685862,1.3227383111683615,7.746873614463956,1.3150920882958927,3.624721993917313,5.364046221866876,4.232119177615386,2.0787503403844623,3.6736470041383473,5.354579846978421,4.139086550138103,3.859135003455042,3.043817465832836,5.900911716931567,4.094232687287537,1.8408512175856813,3.0165310918761703,-0.9949792106543363
B20-359,Normal,8.690505519222683,11.34064810741944,6.5125300386299925,15.664722547983567,15.203373149591464,15.2564052551152,14.051187682020938,3.782265885829004,5.77742863309043,4.89991013171039,4.49576180422439,7.4561441913671835,-0.16498639609767807,4.24154456606669,1.6208261275221345,2.5174936076807883,5.077808800096458,4.731006286777373,6.493893939749196,1.396554005237276,3.350479868181332,1.1886748239348015,4.5233879551787926,3.6750606697426487,3.7709611760844615,2.0264329009845907,2.058472771152607,2.8481084787266235,3.58982532393648,5.32241616007189,4.65424383709734,2.9707493581281534,1.9863606355964134,2.688909636611824,1.603039059501984,-3.809787166947675,5.2302064499461105,4.5160292747924835,9.641547286789407,3.681455542929021,-5.65583741729106,1.613732484770852,0.7998558822486304,1.9836518151041431,5.403864993330346,2.7605711285835355,1.949282424587618,6.466394663459669,-0.19388736353601654,2.590352184726769,4.737375768396106,2.996155224572889,2.6392490137061717,3.563655108951692,4.6611584309449015,2.4103301606642558,3.9463487371420753,-0.9621658863650677,3.605515524983011,2.2681500021384053,1.760837246884628,0.7224245639684098,-1.425548779171396
B20-360,Normal,8.971170507417977,11.769250202731072,5.974277555272654,15.273322422967006,14.616364908343304,14.661939803775772,13.52325848214843,3.568251737800706,5.740698681076593,5.271135902154627,4.601937086218059,7.3429365684752,5.262445317828509,-1.979503659122524,1.9565946913841423,2.2611219140406518,-3.2861295560325106,5.162203181092099,6.25802282011797,1.109047141130903,4.349688025171529,0.34391143821328285,4.060729548231375,4.46570162198128,4.64424735643738,-0.8746833268054766,1.1127996531843696,2.6078347042122365,4.430193688885185,4.336281464368675,3.9873455559721807,3.2822716950397313,1.5983699872185524,2.5835829911853865,1.2227662254889107,9.971341342776228,5.9334076970013285,4.59895737276569,8.849171205624817,4.349741161897294,-1.3787904348061952,1.9378650882849944,1.9711678384737419,3.9028062200676215,5.438674794779886,2.2555125347762295,-2.2442413508363415,4.195951818484696,2.639602223802937,1.820113631257123,3.779884920099189,2.8996050534362428,3.8287008840238874,-1.7021497954993379,4.115238171934668,1.9808213614457224,4.428749536155729,3.1317491907157726,7.493880900740854,2.6407584292122586,2.0883719655684745,2.1209452108465934,4.577363017274135
B20-361,Normal,8.256185911648588,11.22896634279907,6.141071143162674,15.45078582701748,14.749236542111355,14.813579725300135,13.725032864865359,3.5497931854161053,6.102064325244142,5.255878888349498,4.3651036405467,7.590116492268318,5.232021892504529,4.262005131844715,1.7774144071300704,2.585579280852441,4.44268250018216,-0.40840832460345844,5.429514193692528,1.418705386715932,4.6963979808245,2.156339761510054,5.579377141990643,4.738989925889694,4.103596194757501,3.3507677963120392,3.0688855616303963,4.232414577536472,4.97727559462766,4.784213006524212,4.861579893010184,2.426449494367292,1.5057514143394413,2.5667633281270974,1.5219632821801439,-0.37824751468355133,5.693941585710229,4.66088152676038,9.12984076030547,5.150059477309249,3.2488399641620056,2.435610930627101,2.1688878011305874,2.7195318934060904,3.936329185749005,2.8642756568985748,-0.4136638042629204,5.192218626073076,2.9557587029946406,2.3660198392730645,-0.7006117261388649,3.4053809064053127,2.3493808995073664,2.716317356959585,3.6793642811551983,1.850284951563781,3.348975293705786,3.001434899770475,5.776020604594121,4.508138402893088,1.8428371535729926,2.1829154613473376,-2.187150806501613
B20-363,Normal,9.371919799856077,11.557559840804043,6.405620349114575,14.537587141265554,14.365842965244418,14.43293411082779,12.981328900992413,4.462479921867243,6.41986421207889,5.73316448002788,5.269006115839179,7.238242064522736,5.457652642279395,4.549849746073095,1.4066783034462944,2.5681638960603053,4.703437127921957,6.085020593941492,7.24734482805281,0.7537449658719705,4.4329106983666176,1.850147990235522,5.264612353573854,4.5756177771799145,3.7217571404068215,2.791322141815311,2.7598208576273637,3.353052355472838,3.993892107198393,4.99942879391177,4.997330521207952,2.7494246424585027,1.8438610910539062,3.0263167497517296,1.3431483658123744,0.8541168984224874,6.1439397182227475,4.947732020315565,10.47473967421161,3.917048999910949,1.8255174749594094,2.3146478713750995,2.3305427729110786,3.2529422728032493,5.243406507164248,2.86744384476875,1.6608575975186664,6.656701685930151,-0.32729000842952627,3.059356947677566,4.833785221468956,3.1368448534129274,3.2374093231384555,3.3199740590712956,4.578458835484662,2.4490556496978693,3.916270561504322,3.4111382159385033,-0.9621498188997819,3.398455945322362,-0.5719468519372213,2.2791501233136024,3.098263443458431
B20-373,Normal,9.092754270491412,11.906172734087846,7.419368336180891,15.566420882402186,15.325154023391917,15.315122973161658,14.020452083390781,4.112301679686228,6.12783315210313,5.286820533766694,4.30876631845823,7.125286507775153,5.1621415750819954,4.671191052951612,1.8254287929690485,3.1637764556136454,5.214911715760406,5.257793192777848,6.537869862806583,2.074416096987531,3.998712050014069,1.6988126658148193,5.375625762180487,4.3991243636194,4.282855102851434,2.406035277770851,2.7551411811025908,3.2814610815193137,3.427340762056537,5.5317393855441885,5.113245368519968,3.2137278724994016,2.026268804765822,3.1236182970545885,1.7254615975917595,5.396074163925748,5.381946716867858,4.592286645915792,8.732997958626676,3.4129790471524006,2.905940408665387,3.0768365378038087,2.1121100838516265,3.182059486507866,4.817456610406175,3.5826313643179875,2.2699251766611024,6.221077164235626,4.715682609006287,3.4050731833789096,4.870857825950488,4.542759684508317,2.6997719094798716,3.8159769598762794,4.876429513058914,3.1703793229679107,3.483088680984711,3.3865871386492437,4.895291925307497,2.384843321350304,1.9421958766227354,1.9911870818616473,2.7223761069757666
B20-376,Normal,9.018300677129773,11.719258390722059,6.700300826913162,14.924323272847605,14.519250451126624,14.593186764085477,13.344558613611923,6.815628283326193,6.840773148759025,5.686027517193938,5.232678533929085,8.039055614391769,6.6841132160979795,4.76498611278573,1.8022007223627152,2.433177819923211,5.548478207766505,6.5437193918578975,7.1045474018852826,2.739920568064039,3.08564484938678,1.2609960880570061,4.5651172237584445,3.257846144731278,4.567586215536118,1.5652963713519699,2.0165729691663525,3.8413358527886703,4.256455996434761,5.318903885594545,5.270124588401501,3.28989248886093,1.9242764426233594,3.142979155654354,2.060552725847831,5.392943422883691,6.190507094197053,5.730077899107095,11.75766152775761,4.3558955708723675,2.617791345824065,3.0924474141857234,1.3289566475360235,3.5933574436577063,6.597343344850386,3.772570416419901,1.4951679316083417,8.33481206549996,-0.3733198759878802,4.189082916290452,5.858259714087551,4.173003447821046,2.8418009046904635,3.018840033348388,6.128549258158066,4.273923110048933,3.5109502386392526,4.36440142671945,5.562741929450563,2.5700030957710256,1.9786932648868685,1.450437541861714,-2.0073293772670455
B20-389,Normal,8.767320691577432,11.514159023072072,7.018900195364066,15.252656609400493,14.896526356165056,14.92716956310019,13.593394534412171,4.920003647131154,6.523123425237444,5.731176647734058,4.711314486361155,7.751064564851359,5.468621251227357,4.9008666883386445,1.4298346842471497,1.9034979390483702,5.06175915788705,-2.820649330956228,5.221646181120879,1.123852022601861,3.38282950571001,0.8069279496197894,4.937732255356934,3.6635277370767354,4.561916479939474,1.7981145107490448,1.9994981938417213,3.1040172224697797,3.891057040458879,5.5444852371849995,5.161600070389332,2.5439863994731127,1.5618062460976312,1.8178199195859341,1.6546075596330003,6.925099835127289,5.776034069081909,5.175288762756772,10.4795596475411,3.8052310014086848,3.3037119275497764,3.1667533661144396,2.47692490377654,3.8556584340493143,6.810509704116869,3.227329205574334,0.9077548444524677,6.868135076652285,-0.7035500716702627,3.367165660673956,5.098642177922478,3.7320260427385046,2.7125504216946217,3.2941448917284264,5.184031589586699,2.879288677188708,3.347676619115912,3.051498524302164,6.191465605494929,2.2923254917031484,1.737321563547166,2.1737095647458995,0.019717477266055994
